Date,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility,Price_Range,Lag_1,Lag_5,Lag_10
2015-04-07,27.993621826171875,28.46236513673012,27.98695747835308,28.35573218182881,140049200,27.848653697967528,27.66905246733994,-0.010521891735937206,0.014725761370693447,0.4754076583770406,28.29129981994629,28.073583602905277,28.26019859313965
2015-04-08,27.90252685546875,28.08025063657794,27.76257052190249,27.958065325202924,149316800,27.86076135635376,27.726566314691016,-0.0032541330760551546,0.013954000842052155,0.31768011467545065,27.993621826171875,27.642602920532227,28.144676208496094
2015-04-09,28.11578369140625,28.120227716439956,27.693692837747573,27.958054700688724,129936000,27.908745861053468,27.80587070464463,0.0076429219848848096,0.01330767753918474,0.42653487869238305,27.90252685546875,27.602617263793945,27.409347534179688
2015-04-10,28.235754013061523,28.260191072168222,27.82699174236652,27.980276746427457,160752000,27.938181114196777,27.860268592828223,0.004267009697188184,0.012767028466619609,0.4331993298017025,28.11578369140625,27.840316772460938,27.60039329528809
2015-04-13,28.18021583557129,28.56232242775019,28.12689938557164,28.517888945434937,145460400,27.974392223358155,27.89766769408555,-0.001966945081917859,0.012650458060887918,0.43542304217854877,28.235754013061523,28.29129981994629,27.380468368530277
2015-04-14,28.058032989501957,28.27796483,27.971393120331427,28.21354001239792,102098400,27.989387893676756,27.940323867791605,-0.004335766865032453,0.012500295490582538,0.30657170966857095,28.18021583557129,27.993621826171875,28.073583602905277
2015-04-15,28.16466713,28.242420644379937,27.99360939681727,28.082471283046583,115881600,27.98650016787085,27.978607025149905,0.0038004852491955177,0.011945072991903049,0.24881124756266715,28.058032989501957,27.90252685546875,27.642602920532227
2015-04-16,28.02914810180664,28.23575122986243,28.015819414480205,28.05358515850458,113476000,27.960952281976073,28.014091262820802,-0.004811668022485227,0.01168317168346401,0.21993181538222473,28.16466713,28.11578369140625,27.602617263793945
2015-04-17,27.713695526123047,28.0224892725456,27.649270699868765,27.891419301645172,207828000,27.93040599825415,28.03923908234326,-0.011254447496506725,0.011823695019262873,0.37321857267683356,28.02914810180664,28.235754013061523,27.840316772460938
2015-04-20,28.346830368041992,28.462349622032768,27.806996455276877,27.895858332523268,188217200,27.949289035821288,28.07327281952588,0.02284555812205369,0.012629179021789538,0.6553531667558907,27.713695526123047,28.18021583557129,28.29129981994629
2015-04-21,28.193553924560547,28.48013098094247,28.140235765089624,28.45791762351269,129740400,27.945956802392335,28.10872867584912,-0.005407181031931052,0.012486834934099432,0.3398952158528452,28.346830368041992,28.058032989501957,27.993621826171875
2015-04-22,28.573427200317383,28.62896566300797,28.06247436050361,28.21131703373853,150618000,27.967394351983398,28.148272018439453,0.013473763427388041,0.012801030380722743,0.5664913025043603,28.193553924560547,28.16466713,27.90252685546875
2015-04-23,28.806690216064453,28.973305608731454,28.466795086207675,28.502340516861693,183083600,28.037261486077636,28.182261619574707,0.008163634488496996,0.011195663076789925,0.5065105225237794,28.573427200317383,28.02914810180664,28.11578369140625
2015-04-24,28.94220542907715,29.01996063819824,28.70894319151285,28.98885923,178103600,28.10435209276709,28.206254196173827,0.004704296536542918,0.011159972457319712,0.311017446685387,28.806690216064453,27.713695526123047,28.235754013061523
2015-04-27,29.46870994567871,29.575346245548285,29.13547913563425,29.393178442287084,387816800,28.208764171624512,28.23375682831494,0.01819158245876462,0.011406766244175685,0.43986710991403655,28.94220542907715,28.346830368041992,28.18021583557129
2015-04-28,29.004404067993164,29.888575379490185,28.784473941475717,29.87080605576632,475696000,28.255305194878908,28.249218559274805,-0.015755894253308922,0.011008938819081436,1.1041014380144674,29.46870994567871,28.193553924560547,28.058032989501957
2015-04-29,28.577869415283203,29.233222555537758,28.502337924362703,28.915544196184648,253544400,28.302068519616455,28.252817344675194,-0.014705858176229492,0.010957136457432263,0.730884631175055,29.004404067993164,28.573427200317383,28.16466713
2015-04-30,27.80255889892578,28.57787547888214,27.675931252944945,28.57787547888214,332781600,28.312065601373046,28.236955642709862,-0.027129752225083403,0.012712445056229104,0.9019442259371964,28.577869415283203,28.806690216064453,28.02914810180664
2015-05-01,28.64674186706543,28.90888520558984,27.83588156893824,28.01360365425533,234050400,28.352386856103273,28.239177284250392,0.03036349895736623,0.0142821189360038,1.073003636651599,27.80255889892578,28.94220542907715,27.713695526123047
2015-05-04,28.59120178222656,29.00663181534385,28.49345353914014,28.768925552401967,203953200,28.367381954217286,28.23562274933828,-0.001938792379831633,0.013871286838608624,0.5131782762037105,28.64674186706543,29.46870994567871,28.346830368041992
2015-05-05,27.94695854187012,28.53566496289292,27.94251451516452,28.469018121505638,197085600,28.3650487900022,28.203632583627833,-0.022532919226813553,0.0146188532254059,0.5931504477284015,28.59120178222656,29.004404067993164,28.193553924560547
2015-05-06,27.77145767211914,28.15800495791627,27.404903422444445,28.11579517734717,288564000,28.358495330834717,28.171820220956935,-0.006279784237989472,0.014670062322645252,0.7531015354718242,27.94695854187012,28.577869415283203,28.573427200317383
2015-05-07,27.943227767944336,28.12615478256468,27.66660510038841,27.83391646,175763600,28.34986753466162,28.158460884103906,0.006185130714173592,0.014632966539894546,0.4595496821762701,27.77145767211914,27.80255889892578,28.806690216064453
2015-05-08,28.46970558166504,28.46970558166504,28.132851520225067,28.26000810339415,222201600,28.361565113091796,28.148388748178615,0.018840980651657624,0.015218610510654778,0.336854061439972,27.943227767944336,28.64674186706543,28.94220542907715
2015-05-11,28.17969512939453,28.456316106647098,28.025768130626798,28.41839260613247,168143200,28.361539077782957,28.141224823007715,-0.010186633347458285,0.015399292505396563,0.4305479760202999,28.46970558166504,28.59120178222656,29.46870994567871
2015-05-12,28.079309463500977,28.304620877619083,27.845072870312944,28.01907641863355,192640000,28.36260290148291,28.129254302988183,-0.0035623403813492827,0.015388503871693965,0.45954800730613954,28.17969512939453,27.94695854187012,29.004404067993164
2015-05-13,28.11055374145508,28.37379048005712,28.079322408229416,28.141785074680744,138776800,28.359897232055665,28.11670890809072,0.0011127153249519406,0.015366668531417847,0.29446807182770485,28.079309463500977,27.77145767211914,28.577869415283203
2015-05-14,28.766403198242188,28.766403198242188,28.367088193902088,28.422858655086724,180814000,28.39675998687744,28.120923843393456,0.02333107568137005,0.01616893183109092,0.3993150043400995,28.11055374145508,27.943227767944336,27.80255889892578
2015-05-15,28.726242065429688,28.886861221033357,28.60131681195081,28.79316728092419,152832000,28.447387313842775,28.133799171457422,-0.0013961124209979081,0.015910315261920084,0.2855444090825472,28.766403198242188,28.46970558166504,28.64674186706543
2015-05-18,29.043025970458984,29.16125907609517,28.63478578527864,28.639248375290997,203531600,28.482197093963624,28.152166175851953,0.01102768347867289,0.015299835198876692,0.5264732908165293,28.726242065429688,28.17969512939453,28.59120178222656
2015-05-19,29.016258239746094,29.196953995956324,28.92033127294328,29.154567899273147,178532800,28.5233323097229,28.16759857178701,-0.0009216577756091526,0.015228667228003324,0.2766227230130447,29.043025970458984,28.079309463500977,27.94695854187012
2015-05-20,29.014020919799805,29.21925578540813,28.853401737330955,29.00063655525381,145819600,28.54536199569702,28.194671516428127,-7.710573595687276e-05,0.014969447826596814,0.3658540480771748,29.016258239746094,28.11055374145508,27.77145767211914
2015-05-21,29.310726165771484,29.36426704,28.96271900029755,29.016259873431665,158921600,28.570563793182373,28.237764167795312,0.010226271180813873,0.01502931524557814,0.4015480397024511,29.014020919799805,28.766403198242188,27.943227767944336
2015-05-22,29.567258834838867,29.66318577422709,29.312945731377887,29.357564812372207,182384000,28.60181646347046,28.276168365488182,0.008752177193308786,0.015109225218208995,0.3502400428492045,29.310726165771484,28.726242065429688,28.46970558166504
2015-05-26,28.915864944458008,29.649806051808497,28.804324032431605,29.580651230985488,282790400,28.574174213409425,28.30536579133047,-0.022030919200846766,0.015399455252540939,0.8454820193768917,29.567258834838867,29.043025970458984,28.17969512939453
2015-05-27,29.45572662353516,29.504804903930346,29.01179591081366,29.07648815099333,183332800,28.596740341186525,28.339317932138574,0.01867008578557572,0.015566840899880034,0.49300899311668545,28.915864944458008,29.016258239746094,28.079309463500977
2015-05-28,29.397724151611328,29.43564765535413,29.246030136640115,29.41557110701242,122933200,28.63773307800293,28.362823982248436,-0.0019691407604757183,0.015150305587884293,0.1896175187140159,29.45572662353516,29.014020919799805,28.11055374145508
2015-05-29,29.063098907470703,29.32410422543376,28.978326727566014,29.275025953274035,203538000,28.700760078430175,28.373283844003808,-0.011382692157218655,0.013943953781870135,0.34577749786774703,29.397724151611328,29.310726165771484,28.766403198242188
2015-06-01,29.121103286743164,29.310724221383357,29.01179535845598,29.063103230998102,128451200,28.72447814941406,28.389213485727442,0.001995808480614203,0.01228434205022047,0.29892886292737586,29.063098907470703,29.567258834838867,28.726242065429688
2015-06-02,28.99171638488769,29.147872986498268,28.848944148563945,28.96940684010392,134670400,28.744503879547118,28.40966442109121,-0.004443063182787199,0.012327414988078432,0.2989288379343229,29.121103286743164,28.915864944458008,29.043025970458984
2015-06-03,29.02741050720215,29.210339266134035,28.97833222573062,29.14787661770828,123934000,28.79852647781372,28.425008659372462,0.0012311834815361689,0.011041510585521393,0.23200704040341336,28.99171638488769,29.45572662353516,29.016258239746094
2015-06-04,28.85786247253418,29.13002254734294,28.75747634093119,28.906940742021543,153800400,28.852846717834474,28.439272384653222,-0.0058409631346861834,0.011024706386767424,0.37254620641174796,29.02741050720215,29.397724151611328,29.014020919799805
2015-06-05,28.699472427368164,28.93147940735472,28.634780202616195,28.88909332039805,142507200,28.890658950805665,28.46507488251699,-0.005488627070586616,0.01109902439267391,0.2966992047385233,28.85786247253418,29.063098907470703,29.310726165771484
2015-06-08,28.509859085083008,28.82440528818372,28.293469433641413,28.75524706027214,210699200,28.892666625976563,28.48326419831289,-0.0066068581143791105,0.010432332546218037,0.5309358545423066,28.699472427368164,29.121103286743164,29.567258834838867
2015-06-09,28.42508316040039,28.57231796852488,28.02353693293006,28.26446398862062,224301600,28.904936027526855,28.504156494150294,-0.002973565194749561,0.010178796923748568,0.5487810355948213,28.509859085083008,28.99171638488769,28.915864944458008
2015-06-10,28.75078582763672,28.85340155782325,28.521010125158224,28.536625784357813,156349200,28.93850984573364,28.51770053864492,0.011458283706626826,0.010416005964946417,0.3323914326650268,28.42508316040039,29.02741050720215,29.45572662353516
2015-06-11,28.68609046936035,29.04078974685961,28.661551332957096,28.817707926451256,141563600,28.967286682128908,28.538570289621486,-0.0022502118260078197,0.010445165490227127,0.3792384139025131,28.75078582763672,28.85786247253418,29.397724151611328
2015-06-12,28.36931037902832,28.62808607,28.35592601647239,28.59685475435289,147544800,28.947432041168213,28.553904151926172,-0.011042985821660967,0.009360371684942052,0.27216005352760675,28.68609046936035,28.699472427368164,29.063098907470703
2015-06-15,28.31354331970215,28.384929431839,28.04361452999784,28.13061630097777,175955600,28.926797103881835,28.563368682870998,-0.0019657530825070157,0.009363617571145883,0.3413149018411623,28.36931037902832,28.509859085083008,29.121103286743164
2015-06-16,28.465238571166992,28.52100902357993,28.19084889840366,28.33808200774466,125976400,28.897907733917236,28.56684745789541,0.005357692244731815,0.009071724751434753,0.3301601251762669,28.31354331970215,28.42508316040039,28.99171638488769
2015-06-17,28.39831543,28.527701587513736,28.273388457264044,28.49200938252072,131672400,28.86701059342993,28.57494132997197,-0.002351047963279007,0.009076993503550498,0.2543131302496917,28.465238571166992,28.75078582763672,29.02741050720215
2015-06-18,28.52770424,28.62362949532071,28.380471113895364,28.38270240878329,141628800,28.842694759439944,28.5874448776626,0.004556214269784142,0.009161503284338637,0.24315838142534574,28.39831543,28.68609046936035,28.85786247253418
2015-06-19,28.24215316772461,28.514313213184263,28.197537492263223,28.48977408108682,218867600,28.7892661095376,28.589972267188966,-0.010009605745807115,0.008995012699129367,0.31677572092104,28.52770424,28.36931037902832,28.699472427368164
2015-06-22,28.46747398376465,28.56786013183758,28.34924087986294,28.440703550021485,136157200,28.73427686698389,28.594606666603028,0.007978174139269933,0.008948693691361963,0.2186192519746406,28.24215316772461,28.31354331970215,28.509859085083008
2015-06-23,28.338083267211918,28.46747113103548,28.304620653881106,28.438471107204357,121075600,28.705387783121587,28.59776401523584,-0.004545212428279544,0.00763095931122905,0.16285047715437528,28.46747398376465,28.465238571166992,28.42508316040039
2015-06-24,28.57901382446289,28.956022667693063,28.35816328586277,28.378239833926724,221123600,28.661552143167974,28.60818363193506,0.0085020061159089,0.0065090612050349725,0.5978593818302933,28.338083267211918,28.39831543,28.75078582763672
2015-06-25,28.44293594360352,28.822174408726447,28.44293594360352,28.74632739649364,127752400,28.61381273276758,28.61374900820713,-0.004761461738854389,0.006549710325186673,0.3792384651229277,28.57901382446289,28.52770424,28.68609046936035
2015-06-26,28.27562141418457,28.55224240156402,28.22208225255806,28.48085628540225,176267200,28.574438858103274,28.618678474454686,-0.005882463390934678,0.006226098265633426,0.3301601490059589,28.44293594360352,28.24215316772461,28.36931037902832
2015-06-29,27.78038024902344,28.21315954746232,27.76922717861809,27.98784642073102,196645600,28.507402706217288,28.620012168912695,-0.017514775640357416,0.007135652546998449,0.4439323688442265,28.27562141418457,28.46747398376465,28.31354331970215
2015-06-30,27.98115348815918,28.13508049264948,27.85399691548697,28.012384807623985,177482800,28.456874561380864,28.612698631315038,0.007227159503793823,0.0074250275314464214,0.28108357716250865,27.78038024902344,28.338083267211918,28.465238571166992
2015-07-01,28.24215316772461,28.31800185838367,28.106073144994784,28.30907838289561,120955200,28.417611694406986,28.613670616178318,0.009327695503184907,0.007806803239641794,0.21192871338888608,27.98115348815918,28.57901382446289,28.39831543
2015-07-02,28.206462860107425,28.262233309165225,28.05699676312845,28.20423156559098,108844000,28.385041713785647,28.60633132937412,-0.0012637247381680483,0.007734709852577769,0.205236546036776,28.24215316772461,28.44293594360352,28.52770424
2015-07-06,28.108312606811523,28.1596221802822,27.851768143416965,27.871846394593984,112241600,28.355483722757818,28.59236377718906,-0.003479707958516043,0.0076877900587854625,0.3078540368652334,28.206462860107425,28.27562141418457,28.24215316772461
2015-07-07,28.039155960083008,28.141773398387517,27.6108375498816,28.083771645613904,187787200,28.331948566507815,28.574302787809177,-0.0024603628007096034,0.007584179904036185,0.5309358485059157,28.108312606811523,27.78038024902344,28.46747398376465
2015-07-08,27.343137741088867,27.80491702574673,27.33644555901804,27.769224820709265,243046400,28.27785129554224,28.531791343717384,-0.024823080266217823,0.009293985658447605,0.46847146672869044,28.039155960083008,27.98115348815918,28.338083267211918
2015-07-09,26.785436630249023,27.67553270092832,26.595817405444773,27.628685718469345,314380000,28.179583835672855,28.4874119949625,-0.02039638303843161,0.009608939664155223,1.0797152954835454,27.343137741088867,28.24215316772461,28.57901382446289
2015-07-10,27.501527786254883,27.628684361535427,27.039748465290877,27.202598950394385,245418000,28.120355701517582,28.465885162381934,0.026734346947220322,0.011752413577622408,0.5889358962445499,26.785436630249023,28.206462860107425,28.44293594360352
2015-07-13,28.03246116638184,28.05476900706943,27.733530654834784,27.89191854,165762000,28.103513240885256,28.470483207731053,0.019305595829200328,0.012466448552478835,0.3212383522346478,27.501527786254883,28.108312606811523,28.27562141418457
2015-07-14,28.02131080627441,28.190853485752687,27.89415422216056,28.117236068113243,127072400,28.08890161521387,28.457974586515235,-0.00039776600567631437,0.012461828886419585,0.29669926359212795,28.03246116638184,28.039155960083008,27.78038024902344
2015-07-15,28.29123878479004,28.364856200215463,28.01461778068224,28.045849102017986,134596800,28.080201625895022,28.451975326566505,0.009632953304068437,0.012602474714317278,0.3502384195332233,28.02131080627441,27.343137741088867,27.98115348815918
2015-07-16,28.66824531555176,28.68163308494207,28.40947127265685,28.49647305192128,144889600,28.09369812017261,28.466401062040134,0.01332591102247549,0.012946517836198705,0.2721618122852192,28.29123878479004,26.785436630249023,28.24215316772461
2015-07-17,28.915864944458008,28.915864944458008,28.62362829958219,28.795402257211236,184658800,28.113106155395506,28.489289207486912,0.00863741837634957,0.013044731288728163,0.2922366448758176,28.66824531555176,27.501527786254883,28.206462860107425
2015-07-20,29.462421417236328,29.663193719656736,29.156796969560496,29.21703002187017,235600800,28.174119567871095,28.519673080472753,0.018901612447981497,0.013386283238370964,0.5063967500962399,28.915864944458008,28.03246116638184,28.108312606811523
2015-07-21,29.167945861816406,29.65203296783581,29.07202232003312,29.636419011620063,307025600,28.20914316177368,28.53363788607578,-0.009994954292780744,0.013580022286777448,0.5800106478026912,29.462421417236328,28.02131080627441,28.039155960083008
2015-07-22,27.934301376342773,27.996764003795565,27.21374646227475,27.21374646227475,461802400,28.188954067230224,28.528730011014744,-0.04229452740066242,0.01670056926724479,0.7830175415208167,29.167945861816406,28.29123878479004,27.343137741088867
2015-07-23,27.920923233032227,28.351469539872237,27.898613687990725,28.15292684325403,203998000,28.156049537658692,28.52556228640537,-0.0004789145477566148,0.016563591786123478,0.45285585188151245,27.934301376342773,28.66824531555176,26.785436630249023
2015-07-24,27.77368736,28.050308350612383,27.63983860734304,27.956614392080805,168649200,28.122587108478513,28.518824958776268,-0.005273316781231552,0.016570050468353907,0.41046974326934205,27.920923233032227,28.915864944458008,27.501527786254883
2015-07-27,27.387744903564453,27.575134453153456,27.242743131856795,27.45913099341297,177822000,28.078193282947506,28.491251792882714,-0.013895974683987622,0.016788289104051224,0.3323913212966616,27.77368736,29.462421417236328,28.03246116638184
2015-07-28,27.523834228515625,27.64206902230404,27.338677612162314,27.523834228515625,134472400,28.065365981922117,28.467203636144433,0.004968986144363363,0.01640497879335181,0.30339141014172455,27.387744903564453,29.167945861816406,28.02131080627441
2015-07-29,27.43682861328125,27.550600801647835,27.27620945369995,27.47252251628997,148046800,28.03814973817822,28.435079689000876,-0.003161100830357255,0.016317170692321217,0.274391347947887,27.523834228515625,27.934301376342773,28.29123878479004
2015-07-30,27.298524856567383,27.34314054293076,27.151290028005437,27.28737008398687,134513200,27.990968322620358,28.4007250213373,-0.00504080696290532,0.016160841657276177,0.19185051492532423,27.43682861328125,27.920923233032227,28.66824531555176
2015-07-31,27.059823989868164,27.358752795623563,26.972822220910743,27.349829319066504,171540000,27.933636379108396,28.36164108273867,-0.008744093974066613,0.016239683430292605,0.38593057471281966,27.298524856567383,27.77368736,28.915864944458008
2015-08-03,26.42181396484375,27.343141361464745,26.216577376282057,27.10444385811852,279904000,27.849311447010006,28.303862838720114,-0.023577759606392856,0.016946005196277373,1.1265639851826883,27.059823989868164,27.387744903564453,29.462421417236328
2015-08-04,25.57410049438477,26.25673033992465,25.26401689121604,26.19426770072221,496554400,27.726058673725095,28.223999671911034,-0.03208384827729571,0.01815248734306738,0.99271344870861,26.42181396484375,27.523834228515625,29.167945861816406
2015-08-05,25.74363899230957,26.19872605,25.007468402061168,25.19708758379818,397250400,27.64608373628613,28.160555152868064,0.006629304438763306,0.017648447378788876,1.1912576479388335,25.57410049438477,27.43682861328125,27.934301376342773
2015-08-06,25.79966354370117,26.10666963037693,25.57333227401481,25.987901363976874,211612000,27.59679508195874,28.087433891271385,0.002176248331027919,0.017183616087398875,0.5333373563621215,25.74363899230957,27.298524856567383,27.920923233032227
2015-08-07,25.887060165405277,26.050647781151817,25.658487491973187,25.67641522980246,154681600,27.516071700916257,28.017220611547263,0.0033875101338460833,0.015892568695364248,0.39216028917863,25.79966354370117,27.059823989868164,27.77368736
2015-08-10,26.828237533569336,26.88874149280417,26.113385024731297,26.113385024731297,219806400,27.45586051927563,27.972523384069238,0.03635705878343898,0.017520444130021906,0.7753564680728715,25.887060165405277,26.42181396484375,27.387744903564453
2015-08-11,25.43214988708496,26.48313982,25.39629612761774,26.40022532826007,388331200,27.326402473316158,27.898744316076073,-0.052037993354483114,0.020768737971984107,1.08684369238226,26.828237533569336,25.57410049438477,27.523834228515625
2015-08-12,25.824316024780277,25.864652581979023,24.56716198671624,25.217027981725828,404870000,27.203056335315672,27.835396308873925,0.01542009383542009,0.021016721949242614,1.2974905952627829,25.43214988708496,25.74363899230957,27.43682861328125
2015-08-13,25.80414581298828,26.084260288357925,25.667449812233247,26.00358718267682,194143200,27.059851360187498,27.770931014989646,-0.0007810550247542292,0.020625750637505092,0.41681047612467736,25.824316024780277,25.79966354370117,27.298524856567383
2015-08-14,25.98566246032715,26.06409418,25.548684511933267,25.618152362784787,171718000,26.913341235980955,27.713487014745507,0.007034398606114767,0.020572832415546746,0.5154096680667344,25.80414581298828,25.887060165405277,27.059823989868164
2015-08-17,26.254566192626957,26.36437057079755,25.88257340784908,26.00358304712564,163538800,26.752948474750486,27.66458889005068,0.010348157670036384,0.020131252159287454,0.48179716294847097,25.98566246032715,26.828237533569336,26.42181396484375
2015-08-18,26.106666564941406,26.317313177027447,25.99686217998892,26.09098022423391,138242800,26.599884509906737,27.61652503964785,-0.005633291618700742,0.02010419653185716,0.3204509970385274,26.254566192626957,25.43214988708496,25.57410049438477
2015-08-19,25.77277374267578,26.11115080601388,25.698823109092043,26.01703275037082,193146000,26.491808128223386,27.563478851293358,-0.012789561679008465,0.01824594553275929,0.4123276969218388,26.106666564941406,25.824316024780277,25.74363899230957
2015-08-20,25.24391746520996,25.62487247693871,25.01534309042622,25.56436850107426,274006400,26.357957839832274,27.493341484044823,-0.0205199596576644,0.01859748789160257,0.609529386512488,25.77277374267578,25.80414581298828,25.79966354370117
2015-08-21,23.699928283691406,25.07585058188817,23.67527807072019,24.746435653712144,513102000,26.154269886016845,27.393618240331442,-0.061162820059383116,0.022460520230397518,1.4005725111679794,25.24391746520996,25.98566246032715,25.887060165405277
2015-08-24,23.108327865600582,24.3811683,20.616428500878023,21.259572048945763,648825200,25.940299034118652,27.28839859006289,-0.02496211849290364,0.02275670036477807,3.764739799121976,23.699928283691406,26.254566192626957,26.828237533569336
2015-08-25,23.247255325317383,24.898810551133707,23.19347383571385,24.898810551133707,414406400,25.72647008895874,27.187072830175193,0.006012008334173258,0.022789659954916455,1.7053367154198575,23.108327865600582,26.106666564941406,25.43214988708496
2015-08-26,24.580615997314453,24.62543364774711,23.540830778186148,23.997976283587303,387098400,25.5836594581604,27.10938037869814,0.05735561696803737,0.02709803932871413,1.0846028695609604,23.247255325317383,25.77277374267578,25.824316024780277
2015-08-27,25.304420471191406,25.37612971,24.65455455578336,25.149798445605093,338464400,25.483954238891602,27.047502479521974,0.029446148703353492,0.02817973338575571,0.7215751542166409,24.580615997314453,25.24391746520996,25.80414581298828
2015-08-28,25.38733482,25.391815902863165,24.99517456601919,25.13635164326541,212657600,25.40032978039819,26.984695091121974,0.0032766744807686266,0.028188085582087817,0.39664133684397385,25.304420471191406,23.699928283691406,25.98566246032715
2015-08-31,25.26856803894043,25.665209398967946,25.098257952693015,25.10498042680961,224917200,25.342667484103025,26.925223388546293,-0.0046781902039597645,0.027768731586651857,0.5669514462749312,25.38733482,23.108327865600582,26.254566192626957
2015-09-01,24.13914680480957,25.07136694780219,24.058473694109427,24.68368944719395,307383600,25.270919799624266,26.83865684496719,-0.04469668532029003,0.028621381371210248,1.0128932536927628,25.26856803894043,23.247255325317383,26.106666564941406
2015-09-02,25.17444610595703,25.17444610595703,24.455112372767545,24.70161446705182,247555200,25.242460155306638,26.77538410174209,0.0428888108398755,0.030327068027091817,0.7193337331894867,24.13914680480957,24.580615997314453,25.77277374267578
2015-09-03,24.732990264892575,25.27305012656013,24.65903962729395,25.208063358035563,212935600,25.18912649136621,26.698463630550687,-0.017535871065699205,0.030548929536194352,0.614010499266179,25.17444610595703,25.304420471191406,25.24391746520996
2015-09-04,24.486482620239254,24.750910714430084,24.31617427526965,24.41925618186162,199985200,25.119097614107908,26.619334564083402,-0.009966754606426487,0.03057864572083902,0.43473643916043514,24.732990264892575,25.38733482,23.699928283691406
2015-09-08,25.167726516723636,25.22374941553901,24.721784720864484,25.04223577,219374400,25.036072063265625,26.557176666134183,0.027821223123377425,0.03006550830102237,0.5019646946745269,24.486482620239254,25.26856803894043,23.108327865600582
2015-09-09,24.683691024780277,25.55092445570875,24.598535119330304,25.49266186845521,340043200,24.99864912015039,26.495242881649318,-0.019232388417035784,0.028063689008844282,0.9523893363784453,25.167726516723636,24.13914680480957,23.247255325317383
2015-09-10,25.22598648071289,25.385091280879728,24.62766243437784,24.7105752161972,251571200,24.96873264294702,26.440139541500393,0.021969787880920855,0.028304018448308772,0.7574288465018881,24.683691024780277,25.17444610595703,24.580615997314453
2015-09-11,25.59349632263184,25.59349632263184,25.04447269608476,25.051195169193704,199662000,24.958200168429197,26.38716640459854,0.014568700502552767,0.028511631612653993,0.5490236265470791,25.22598648071289,24.732990264892575,25.304420471191406
2015-09-14,25.84000015258789,26.19406526766862,25.73915962308104,26.1245974233276,233453600,24.950917053042236,26.339837150448147,0.00963150273993918,0.028551351611883217,0.45490564458757987,25.59349632263184,24.486482620239254,25.38733482
